Timestamp,GEO_ID,Zip Code,Population,Total Tests,Positive CVD,Incidence Rate,5 Day Mean Incidence Rate
2020-04-08 18:03:33,8710000US3611103,11103,38780,391,212,0.5466735430634349,0.444559051057246
2020-04-09 17:31:46,8710000US3611103,11103,38780,433,243,0.6266116554925218,0.49767921609076843
2020-04-10 17:41:39,8710000US3611103,11103,38780,467,264,0.6807632800412583,0.5859979370809696
2020-04-11 17:36:46,8710000US3611103,11103,38780,485,273,0.703971119133574,0.6095925734914904
2020-04-12 18:22:47,8710000US3611103,11103,38780,524,296,0.7632800412583806,0.6352071514526388
2020-04-13 17:55:07,8710000US3611103,11103,38780,540,305,0.7864878803506963,0.6846312532233111
2020-04-14 17:13:18,8710000US3611103,11103,38780,563,313,0.8071170706549767,0.7280385078219013
2020-04-15 15:13:46,8710000US3611103,11103,38780,577,321,0.8277462609592574,0.7615609420663572
2020-04-16 14:28:26,8710000US3611103,11103,38780,618,333,0.8586900464156783,0.7912154031287605
2020-04-17 14:26:28,8710000US3611103,11103,38780,644,343,0.884476534296029,0.8212996389891697
2020-04-18 13:48:04,8710000US3611103,11103,38780,671,353,0.9102630221763796,0.8457968024755028
2020-04-19 13:25:22,8710000US3611103,11103,38780,701,362,0.9334708612686952,0.8702939659618361
2020-04-20 14:30:15,8710000US3611103,11103,38780,715,367,0.9463641052088705,0.8935018050541516
2020-04-21 12:57:29,8710000US3611103,11103,38780,741,377,0.9721505930892212,0.9175691937424789
2020-04-22 14:28:25,8710000US3611103,11103,38780,748,379,0.9773078906652913,0.9479112944816915
2020-04-23 13:14:42,8710000US3611103,11103,38780,805,389,1.003094378545642,0.9571084751590165
2020-04-24 14:28:13,8710000US3611103,11103,38780,858,403,1.0391954615781331,0.9876224858174316
2020-04-25 13:28:30,8710000US3611103,11103,38780,895,414,1.0675605982465188,1.0009455045556128
2020-04-26 13:57:39,8710000US3611103,11103,38780,1011,476,1.227436823104693,1.0629190304280558
2020-04-27 13:00:31,8710000US3611103,11103,38780,929,421,1.0856111397627644,1.066701048650507
2020-04-28 13:58:21,8710000US3611103,11103,38780,957,428,1.1036616812790099,1.1046931407942238
2020-04-29 12:58:45,8710000US3611103,11103,38780,994,434,1.1191335740072201,1.1070998796630565
2020-04-30 13:28:34,8710000US3611103,11103,38780,1019,439,1.1320268179473956,1.1335740072202165
2020-05-01 12:58:28,8710000US3611103,11103,38780,1053,446,1.150077359463641,1.1363245659274541
2020-04-01 12:35:56,8710000US3611104,11104,27232,155,85,0.31213278495887187,0.31213278495887187
2020-04-03 18:56:56,8710000US3611104,11104,27232,234,136,0.49941245593419503,0.40577262044653345
2020-04-04 18:32:26,8710000US3611104,11104,27232,259,152,0.5581668625146886,0.4565707011359185
2020-04-05 17:30:00,8710000US3611104,11104,27232,277,160,0.5875440658049353,0.4893140423031727
2020-04-07 18:35:58,8710000US3611104,11104,27232,308,178,0.6536427732079906,0.5746915393654524
2020-04-08 18:03:33,8710000US3611104,11104,27232,324,186,0.6830199764982374,0.5963572267920094
2020-04-09 17:31:46,8710000US3611104,11104,27232,367,219,0.8042009400705054,0.6573149236192715
2020-04-10 17:41:39,8710000US3611104,11104,27232,399,243,0.8923325499412456,0.7582990599294948
2020-04-11 17:36:46,8710000US3611104,11104,27232,413,252,0.9253819036427733,0.7917156286721505
2020-04-12 18:22:47,8710000US3611104,11104,27232,429,264,0.9694477085781434,0.8213376419898158
2020-04-13 17:55:07,8710000US3611104,11104,27232,447,271,0.9951527614571094,0.8782559733646691
2020-04-14 17:13:18,8710000US3611104,11104,27232,465,279,1.024529964747356,0.9351743047395221
2020-04-15 15:13:46,8710000US3611104,11104,27232,478,285,1.046562867215041,0.9755679592636115
2020-04-16 14:28:26,8710000US3611104,11104,27232,510,294,1.0796122209165688,1.0067812377594987
2020-04-17 14:26:28,8710000US3611104,11104,27232,544,307,1.1273501762632196,1.040442616529573
2020-04-18 13:48:04,8710000US3611104,11104,27232,569,312,1.1457109283196238,1.0698198198198199
2020-04-19 13:25:22,8710000US3611104,11104,27232,588,316,1.1603995299647474,1.0973609479044262
2020-04-20 14:30:15,8710000US3611104,11104,27232,600,321,1.1787602820211516,1.123066000783392
2020-04-21 12:57:29,8710000US3611104,11104,27232,626,330,1.211809635722679,1.1506071288679984
2020-04-22 14:28:25,8710000US3611104,11104,27232,635,333,1.2228260869565217,1.1839012925969448
2020-04-23 13:14:42,8710000US3611104,11104,27232,677,345,1.2668918918918919,1.1977330591461026
2020-04-24 14:28:13,8710000US3611104,11104,27232,716,358,1.314629847238543,1.2389835487661576
2020-04-25 13:28:30,8710000US3611104,11104,27232,757,369,1.3550235017626322,1.2583235409322364
2020-04-26 13:57:39,8710000US3611104,11104,27232,859,432,1.5863689776733254,1.3491480611045827
2020-04-27 13:00:31,8710000US3611104,11104,27232,796,380,1.3954171562867215,1.3568595769682725
2020-04-28 13:58:21,8710000US3611104,11104,27232,824,386,1.4174500587544065,1.4137779083431257
2020-04-29 12:58:45,8710000US3611104,11104,27232,843,390,1.43213866039953,1.4168380336858597
2020-04-30 13:28:34,8710000US3611104,11104,27232,868,397,1.4578437132784958,1.4578437132784958
2020-05-01 12:58:28,8710000US3611104,11104,27232,895,401,1.4725323149236194,1.460291813552683
2020-04-01 12:35:56,8710000US3611105,11105,36688,242,104,0.28347143480157,0.28347143480157
2020-04-03 18:56:56,8710000US3611105,11105,36688,301,136,0.3706934147405146,0.3270824247710423
2020-04-04 18:32:26,8710000US3611105,11105,36688,328,157,0.42793283907544705,0.36069922953917716
2020-04-05 17:30:00,8710000US3611105,11105,36688,346,166,0.45246402093327515,0.3836404273877017
2020-04-07 18:35:58,8710000US3611105,11105,36688,377,186,0.5069777583951156,0.4395170082860881
2020-04-08 18:03:33,8710000US3611105,11105,36688,401,194,0.5287832533798517,0.45737025730484077
2020-04-09 17:31:46,8710000US3611105,11105,36688,445,226,0.6160052333187963,0.5064326210204971
2020-04-10 17:41:39,8710000US3611105,11105,36688,495,248,0.6759703445268207,0.581934147405146
2020-04-11 17:36:46,8710000US3611105,11105,36688,513,254,0.6923244657653729,0.6040122110771915
2020-04-12 18:22:47,8710000US3611105,11105,36688,550,279,0.7604666375926734,0.6300879488297718
2020-04-13 17:55:07,8710000US3611105,11105,36688,565,287,0.7822721325774095,0.6759703445268208
2020-04-14 17:13:18,8710000US3611105,11105,36688,596,300,0.8177060619276058,0.7241241459514464
2020-04-15 15:13:46,8710000US3611105,11105,36688,614,309,0.8422372437854339,0.7618294810292193
2020-04-16 14:28:26,8710000US3611105,11105,36688,648,320,0.872219799389446,0.7945377235063237
2020-04-17 14:26:28,8710000US3611105,11105,36688,674,323,0.8803968600087222,0.8258831225468818
2020-04-18 13:48:04,8710000US3611105,11105,36688,700,332,0.9049280418665503,0.8499600232591947
2020-04-19 13:25:22,8710000US3611105,11105,36688,732,344,0.9376362843436545,0.8758540485535686
2020-04-20 14:30:15,8710000US3611105,11105,36688,758,348,0.9485390318360227,0.8976595435383049
2020-04-21 12:57:29,8710000US3611105,11105,36688,793,357,0.9730702136938508,0.9194650385230411
2020-04-22 14:28:25,8710000US3611105,11105,36688,802,360,0.981247274313127,0.9490841692106411
2020-04-23 13:14:42,8710000US3611105,11105,36688,872,370,1.0085041430440471,0.9589874981828754
2020-04-24 14:28:13,8710000US3611105,11105,36688,939,385,1.0493894461404274,0.992150021805495
2020-04-25 13:28:30,8710000US3611105,11105,36688,968,395,1.0766463148713477,1.0062327373164706
2020-04-26 13:57:39,8710000US3611105,11105,36688,1116,461,1.2565416484954208,1.074465765372874
2020-04-27 13:00:31,8710000US3611105,11105,36688,1011,406,1.1066288704753597,1.079826282889955
2020-04-28 13:58:21,8710000US3611105,11105,36688,1042,412,1.1229829917139118,1.1224378543392934
2020-04-29 12:58:45,8710000US3611105,11105,36688,1071,414,1.128434365460096,1.1234372728594273
2020-04-30 13:28:34,8710000US3611105,11105,36688,1101,417,1.136611426079372,1.150239860444832
2020-05-01 12:58:28,8710000US3611105,11105,36688,1138,418,1.139337112952464,1.1484227358627708
2020-04-01 12:35:56,8710000US3611106,11106,38875,290,144,0.3704180064308682,0.3704180064308682
2020-04-03 18:56:56,8710000US3611106,11106,38875,354,182,0.46816720257234723,0.4192926045016077
2020-04-04 18:32:26,8710000US3611106,11106,38875,382,194,0.49903536977491963,0.4458735262593783
2020-04-05 17:30:00,8710000US3611106,11106,38875,399,206,0.5299035369774919,0.46688102893890676
2020-04-07 18:35:58,8710000US3611106,11106,38875,457,234,0.6019292604501607,0.52475884244373
2020-04-08 18:03:33,8710000US3611106,11106,38875,479,248,0.6379421221864952,0.547395498392283
2020-04-09 17:31:46,8710000US3611106,11106,38875,541,293,0.7536977491961414,0.6045016077170418
2020-04-10 17:41:39,8710000US3611106,11106,38875,578,312,0.8025723472668811,0.6990353697749196
2020-04-11 17:36:46,8710000US3611106,11106,38875,595,319,0.8205787781350482,0.7233440514469454
2020-04-12 18:22:47,8710000US3611106,11106,38875,629,342,0.879742765273312,0.7494105037513398
2020-04-13 17:55:07,8710000US3611106,11106,38875,643,350,0.9003215434083601,0.7991425509110397
2020-04-14 17:13:18,8710000US3611106,11106,38875,674,360,0.9260450160771705,0.8471596998928188
2020-04-15 15:13:46,8710000US3611106,11106,38875,690,366,0.9414790996784566,0.8784565916398713
2020-04-16 14:28:26,8710000US3611106,11106,38875,725,381,0.980064308681672,0.9080385852090033
2020-04-17 14:26:28,8710000US3611106,11106,38875,755,393,1.0109324758842444,0.939764201500536
2020-04-18 13:48:04,8710000US3611106,11106,38875,792,406,1.0443729903536976,0.9672025723472668
2020-04-19 13:25:22,8710000US3611106,11106,38875,830,417,1.072668810289389,0.9959271168274384
2020-04-20 14:30:15,8710000US3611106,11106,38875,851,421,1.082958199356913,1.022079314040729
2020-04-21 12:57:29,8710000US3611106,11106,38875,883,431,1.1086816720257235,1.04994640943194
2020-04-22 14:28:25,8710000US3611106,11106,38875,886,432,1.1112540192926046,1.0839871382636654
2020-04-23 13:14:42,8710000US3611106,11106,38875,968,456,1.1729903536977493,1.0988210075026796
2020-04-24 14:28:13,8710000US3611106,11106,38875,1021,473,1.2167202572347267,1.1385209003215433
2020-04-25 13:28:30,8710000US3611106,11106,38875,1065,483,1.242443729903537,1.1558413719185423
2020-04-26 13:57:39,8710000US3611106,11106,38875,1246,567,1.4585209003215436,1.2403858520900322
2020-04-27 13:00:31,8710000US3611106,11106,38875,1123,502,1.2913183279742766,1.2488745980707396
2020-04-28 13:58:21,8710000US3611106,11106,38875,1162,513,1.319614147909968,1.3057234726688103
2020-04-29 12:58:45,8710000US3611106,11106,38875,1191,518,1.332475884244373,1.310182207931404
2020-04-30 13:28:34,8710000US3611106,11106,38875,1225,531,1.3659163987138263,1.3535691318327974
2020-05-01 12:58:28,8710000US3611106,11106,38875,1250,535,1.3762057877813505,1.3573419078242228
2020-04-01 12:35:56,8710000US3611109,11109,3523,45,13,0.36900369003690037,0.36900369003690037
2020-04-03 18:56:56,8710000US3611109,11109,3523,68,23,0.6528526823729776,0.510928186204939
2020-04-04 18:32:26,8710000US3611109,11109,3523,70,24,0.6812375816065853,0.5676979846721544
2020-04-05 17:30:00,8710000US3611109,11109,3523,73,25,0.7096224808401931,0.603179108714164
2020-04-07 18:35:58,8710000US3611109,11109,3523,80,29,0.8231620777746239,0.716718705648595
2020-04-08 18:03:33,8710000US3611109,11109,3523,82,30,0.8515469770082317,0.7436843599205224
2020-04-09 17:31:46,8710000US3611109,11109,3523,87,30,0.8515469770082317,0.7834232188475732
2020-04-10 17:41:39,8710000US3611109,11109,3523,95,35,0.9934714731762702,0.8799318762418393
2020-04-11 17:36:46,8710000US3611109,11109,3523,98,35,0.9934714731762702,0.9026397956287255
2020-04-12 18:22:47,8710000US3611109,11109,3523,103,37,1.0502412716434857,0.9272400416311856
2020-04-13 17:55:07,8710000US3611109,11109,3523,104,37,1.0502412716434857,0.9650865739426625
2020-04-14 17:13:18,8710000US3611109,11109,3523,106,38,1.0786261708770934,1.0029331062541396
2020-04-15 15:13:46,8710000US3611109,11109,3523,112,40,1.1353959693443088,1.0502412716434857
2020-04-16 14:28:26,8710000US3611109,11109,3523,113,40,1.1353959693443088,1.0738953543381589
2020-04-17 14:26:28,8710000US3611109,11109,3523,119,41,1.1637808685779165,1.1022802535717664
2020-04-18 13:48:04,8710000US3611109,11109,3523,122,40,1.1353959693443088,1.1164727031885704
2020-04-19 13:25:22,8710000US3611109,11109,3523,125,41,1.1637808685779165,1.1353959693443088
2020-04-20 14:30:15,8710000US3611109,11109,3523,125,41,1.1637808685779165,1.1495884189611125
2020-04-21 12:57:29,8710000US3611109,11109,3523,129,41,1.1637808685779165,1.1543192355000473
2020-04-22 14:28:25,8710000US3611109,11109,3523,129,41,1.1637808685779165,1.158103888731195
2020-04-23 13:14:42,8710000US3611109,11109,3523,136,41,1.1637808685779165,1.159050052038982
2020-04-24 14:28:13,8710000US3611109,11109,3523,142,42,1.1921657678115243,1.169457848424638
2020-04-25 13:28:30,8710000US3611109,11109,3523,149,43,1.2205506670451318,1.1779733181947203
2020-04-26 13:57:39,8710000US3611109,11109,3523,174,55,1.5611694578484248,1.2602895259721827
2020-04-27 13:00:31,8710000US3611109,11109,3523,152,44,1.2489355662787396,1.2583971993566088
2020-04-28 13:58:21,8710000US3611109,11109,3523,157,44,1.2489355662787396,1.294351405052512
2020-04-29 12:58:45,8710000US3611109,11109,3523,159,44,1.2489355662787396,1.2867820985902167
2020-04-30 13:28:34,8710000US3611109,11109,3523,167,45,1.2773204655123473,1.3170593244393982
2020-05-01 12:58:28,8710000US3611109,11109,3523,173,46,1.305705364745955,1.3151669978238243
2020-04-01 12:35:56,8710000US3611201,11201,51128,479,204,0.3989985917696761,0.3989985917696761
2020-04-03 18:56:56,8710000US3611201,11201,51128,546,236,0.4615866061649194,0.43029259896729777
2020-04-04 18:32:26,8710000US3611201,11201,51128,578,249,0.487012987012987,0.44919939498252753
2020-04-05 17:30:00,8710000US3611201,11201,51128,601,259,0.5065717415115005,0.46354248161477074
2020-04-07 18:35:58,8710000US3611201,11201,51128,700,285,0.5574245032076357,0.5031489594742606
2020-04-08 18:03:33,8710000US3611201,11201,51128,737,293,0.5730715068064466,0.5171334689406979
2020-04-09 17:31:46,8710000US3611201,11201,51128,793,321,0.6278360194022845,0.5503833515881709
2020-04-10 17:41:39,8710000US3611201,11201,51128,840,344,0.6728211547488655,0.6077882960413081
2020-04-11 17:36:46,8710000US3611201,11201,51128,863,353,0.6904240337975278,0.624315443592552
2020-04-12 18:22:47,8710000US3611201,11201,51128,894,373,0.7295415427945549,0.6418531267928859
2020-04-13 17:55:07,8710000US3611201,11201,51128,908,380,0.7432326709435143,0.6728211547488656
2020-04-14 17:13:18,8710000US3611201,11201,51128,932,387,0.7569237990924738,0.7034632034632035
2020-04-15 15:13:46,8710000US3611201,11201,51128,980,402,0.786261930840244,0.7298675220361966
2020-04-16 14:28:26,8710000US3611201,11201,51128,1017,418,0.8175559380378659,0.7539899859176967
2020-04-17 14:26:28,8710000US3611201,11201,51128,1038,422,0.8253794398372711,0.7764825535909874
2020-04-18 13:48:04,8710000US3611201,11201,51128,1079,438,0.8566734470348928,0.7976712042977102
2020-04-19 13:25:22,8710000US3611201,11201,51128,1101,447,0.874276326083555,0.8195118134877171
2020-04-20 14:30:15,8710000US3611201,11201,51128,1113,450,0.8801439524331091,0.8400485057111563
2020-04-21 12:57:29,8710000US3611201,11201,51128,1149,460,0.8997027069316226,0.858955301726386
2020-04-22 14:28:25,8710000US3611201,11201,51128,1158,464,0.907526208731028,0.8836645282428416
2020-04-23 13:14:42,8710000US3611201,11201,51128,1235,472,0.9231732123298388,0.8902493089240077
2020-04-24 14:28:13,8710000US3611201,11201,51128,1281,484,0.9466437177280551,0.9114379596307307
2020-04-25 13:28:30,8710000US3611201,11201,51128,1326,492,0.962290721326866,0.9199134199134199
2020-04-26 13:57:39,8710000US3611201,11201,51128,1579,627,1.2263339070567987,0.9931935534345173
2020-04-27 13:00:31,8710000US3611201,11201,51128,1378,501,0.979893600375528,0.9909768945913524
2020-04-28 13:58:21,8710000US3611201,11201,51128,1420,509,0.9955406039743389,1.0221405100923173
2020-04-29 12:58:45,8710000US3611201,11201,51128,1463,512,1.001408230323893,1.0186851301309132
2020-04-30 13:28:34,8710000US3611201,11201,51128,1501,520,1.017055233922704,1.0440463151306525
2020-05-01 12:58:28,8710000US3611201,11201,51128,1560,527,1.0307463620716633,1.0418296562874876
2020-04-01 12:35:56,8710000US3611203,11203,76174,546,343,0.450284874104025,0.450284874104025
2020-04-03 18:56:56,8710000US3611203,11203,76174,737,466,0.6117572925145063,0.5310210833092657
2020-04-04 18:32:26,8710000US3611203,11203,76174,790,499,0.6550791608685378,0.572373775829023
2020-04-05 17:30:00,8710000US3611203,11203,76174,870,553,0.7259694909024076,0.6107727045973692
2020-04-07 18:35:58,8710000US3611203,11203,76174,1017,642,0.8428072570693412,0.7089033003386982
2020-04-08 18:03:33,8710000US3611203,11203,76174,1070,676,0.887441909312889,0.7446110221335364
2020-04-09 17:31:46,8710000US3611203,11203,76174,1210,792,1.0397248404967574,0.8302045317299867
2020-04-10 17:41:39,8710000US3611203,11203,76174,1345,881,1.156562606663691,0.9816341533856696
2020-04-11 17:36:46,8710000US3611203,11203,76174,1411,910,1.1946333394596582,1.0242339906004674
2020-04-12 18:22:47,8710000US3611203,11203,76174,1529,1001,1.314096673405624,1.07254443773466
2020-04-13 17:55:07,8710000US3611203,11203,76174,1572,1034,1.3574185417596556,1.1583129851830458
2020-04-14 17:13:18,8710000US3611203,11203,76174,1657,1085,1.424370520124977,1.2478010869850606
2020-04-15 15:13:46,8710000US3611203,11203,76174,1743,1148,1.507075905164492,1.3256929310963497
2020-04-16 14:28:26,8710000US3611203,11203,76174,1843,1195,1.568776747971749,1.394395287981026
2020-04-17 14:26:28,8710000US3611203,11203,76174,1956,1256,1.6488565652322313,1.4700991589431214
2020-04-18 13:48:04,8710000US3611203,11203,76174,2058,1298,1.7039934885919081,1.5350819614741689
2020-04-19 13:25:22,8710000US3611203,11203,76174,2138,1329,1.7446897891669075,1.5996271693753776
2020-04-20 14:30:15,8710000US3611203,11203,76174,2221,1349,1.7709454669572295,1.6573896605140863
2020-04-21 12:57:29,8710000US3611203,11203,76174,2314,1385,1.8182056869798093,1.7092446241499726
2020-04-22 14:28:25,8710000US3611203,11203,76174,2336,1398,1.8352718775435188,1.7746212618478747
2020-04-23 13:14:42,8710000US3611203,11203,76174,2532,1464,1.9219156142515819,1.799170320581826
2020-04-24 14:28:13,8710000US3611203,11203,76174,2698,1521,1.996744295954,1.8686165883372279
2020-04-25 13:28:30,8710000US3611203,11203,76174,2814,1560,2.047942867645128,1.8985043015552112
2020-04-26 13:57:39,8710000US3611203,11203,76174,3229,1832,2.4050200855935095,2.041378948197548
2020-04-27 13:00:31,8710000US3611203,11203,76174,2951,1606,2.108330926562869,2.0525376112584346
2020-04-28 13:58:21,8710000US3611203,11203,76174,3032,1627,2.1358993882427075,2.138787512799643
2020-04-29 12:58:45,8710000US3611203,11203,76174,3123,1642,2.155591146585449,2.1415881184306107
2020-04-30 13:28:34,8710000US3611203,11203,76174,3216,1665,2.1857851760443197,2.198125344605771
2020-05-01 12:58:28,8710000US3611203,11203,76174,3321,1689,2.217291989392706,2.2013197854035935
2020-04-01 12:35:56,8710000US3611204,11204,78134,932,534,0.6834412675659765,0.6834412675659765
2020-04-03 18:56:56,8710000US3611204,11204,78134,1171,712,0.9112550234213019,0.7973481454936392
2020-04-04 18:32:26,8710000US3611204,11204,78134,1234,746,0.954770010494791,0.8498221004940231
2020-04-05 17:30:00,8710000US3611204,11204,78134,1298,789,1.009803670617145,0.8898174930248036
2020-04-07 18:35:58,8710000US3611204,11204,78134,1456,908,1.1621061253743568,1.0094837074768988
2020-04-08 18:03:33,8710000US3611204,11204,78134,1505,930,1.1902628817160263,1.0456395423247242
2020-04-09 17:31:46,8710000US3611204,11204,78134,1594,994,1.2721734456190645,1.1178232267642767
2020-04-10 17:41:39,8710000US3611204,11204,78134,1673,1034,1.3233675480584637,1.2369775001919778
2020-04-11 17:36:46,8710000US3611204,11204,78134,1699,1043,1.3348862211073285,1.256559244375048
2020-04-12 18:22:47,8710000US3611204,11204,78134,1791,1110,1.4206363426933217,1.2839054274280937
2020-04-13 17:55:07,8710000US3611204,11204,78134,1830,1134,1.4513528041569612,1.3321132072251942
2020-04-14 17:13:18,8710000US3611204,11204,78134,1880,1163,1.4884685284255252,1.3818141483434443
2020-04-15 15:13:46,8710000US3611204,11204,78134,1918,1185,1.5166252847671948,1.4225561215347993
2020-04-16 14:28:26,8710000US3611204,11204,78134,2049,1240,1.5870171756213685,1.4664977261286165
2020-04-17 14:26:28,8710000US3611204,11204,78134,2116,1277,1.6343717203778123,1.5164119760070305
2020-04-18 13:48:04,8710000US3611204,11204,78134,2167,1295,1.657409066475542,1.5558740966374007
2020-04-19 13:25:22,8710000US3611204,11204,78134,2234,1325,1.6958046433050913,1.596616069828756
2020-04-20 14:30:15,8710000US3611204,11204,78134,2279,1338,1.7124427265978959,1.6339451028574843
2020-04-21 12:57:29,8710000US3611204,11204,78134,2335,1358,1.7380397778175953,1.670847518365884
2020-04-22 14:28:25,8710000US3611204,11204,78134,2361,1370,1.7533980085494152,1.711418844549108
2020-04-23 13:14:42,8710000US3611204,11204,78134,2588,1445,1.849386950623288,1.7344135288948046
2020-04-24 14:28:13,8710000US3611204,11204,78134,2733,1497,1.9159392837945068,1.7938413494765402
2020-04-25 13:28:30,8710000US3611204,11204,78134,2849,1520,1.9453758926971612,1.819097106679977
2020-04-26 13:57:39,8710000US3611204,11204,78134,3350,1852,2.3702869429441726,1.9668774157217086
2020-04-27 13:00:31,8710000US3611204,11204,78134,3024,1575,2.015767783551335,1.9750258103599798
2020-04-28 13:58:21,8710000US3611204,11204,78134,3135,1604,2.052883507819899,2.060050682161415
2020-04-29 12:58:45,8710000US3611204,11204,78134,3192,1608,2.058002918063839,2.059709388145152
2020-04-30 13:28:34,8710000US3611204,11204,78134,3292,1621,2.0746410013566434,2.114316430747178
2020-05-01 12:58:28,8710000US3611204,11204,78134,3399,1634,2.0912790846494484,2.110476873064223
2020-04-01 12:35:56,8710000US3611205,11205,40366,319,182,0.45087449834018734,0.45087449834018734
2020-04-03 18:56:56,8710000US3611205,11205,40366,412,242,0.5995144428479413,0.5251944705940643
2020-04-04 18:32:26,8710000US3611205,11205,40366,433,254,0.6292424317494921,0.5598771243125403
2020-04-05 17:30:00,8710000US3611205,11205,40366,462,270,0.6688797502848932,0.5871277808056286
2020-04-07 18:35:58,8710000US3611205,11205,40366,581,317,0.7853143734826339,0.6707377495912401
2020-04-08 18:03:33,8710000US3611205,11205,40366,606,330,0.8175196947926473,0.7000941386315216
2020-04-09 17:31:46,8710000US3611205,11205,40366,642,347,0.8596343457365109,0.7521181192092354
2020-04-10 17:41:39,8710000US3611205,11205,40366,674,360,0.8918396670465243,0.838577020264579
2020-04-11 17:36:46,8710000US3611205,11205,40366,685,363,0.8992716642719121,0.8507159490660456
2020-04-12 18:22:47,8710000US3611205,11205,40366,724,392,0.9711143041173265,0.8707823415745924
2020-04-13 17:55:07,8710000US3611205,11205,40366,734,396,0.9810236337511766,0.9034005516193496
2020-04-14 17:13:18,8710000US3611205,11205,40366,766,416,1.030570281920428,0.938908982807313
2020-04-15 15:13:46,8710000US3611205,11205,40366,783,423,1.047911608779666,0.9702885266478388
2020-04-16 14:28:26,8710000US3611205,11205,40366,826,437,1.0825942624981422,1.0020809592231086
2020-04-17 14:26:28,8710000US3611205,11205,40366,867,462,1.1445275727097062,1.0429569439627409
2020-04-18 13:48:04,8710000US3611205,11205,40366,892,469,1.1618688995689441,1.0747493765380105
2020-04-19 13:25:22,8710000US3611205,11205,40366,910,475,1.1767328940197195,1.1073675865827677
2020-04-20 14:30:15,8710000US3611205,11205,40366,925,482,1.1940742208789574,1.1346182430758558
2020-04-21 12:57:29,8710000US3611205,11205,40366,943,490,1.2138928801466582,1.162281788303688
2020-04-22 14:28:25,8710000US3611205,11205,40366,953,494,1.2238022097805084,1.1940742208789576
2020-04-23 13:14:42,8710000US3611205,11205,40366,1040,513,1.270871525541297,1.2068737716560143
2020-04-24 14:28:13,8710000US3611205,11205,40366,1111,532,1.3179408413020859,1.2441163355299014
2020-04-25 13:28:30,8710000US3611205,11205,40366,1159,538,1.3328048357528612,1.2588977522337281
2020-04-26 13:57:39,8710000US3611205,11205,40366,1330,619,1.5334687608383293,1.3357776346430164
2020-04-27 13:00:31,8710000US3611205,11205,40366,1268,559,1.3848288163305753,1.3439528315909428
2020-04-28 13:58:21,8710000US3611205,11205,40366,1356,569,1.4096021404152008,1.3957290789278105
2020-04-29 12:58:45,8710000US3611205,11205,40366,1401,574,1.4219888024575138,1.4001056995160945
2020-04-30 13:28:34,8710000US3611205,11205,40366,1467,585,1.449239458950602,1.4398255957984443
2020-05-01 12:58:28,8710000US3611205,11205,40366,1533,588,1.4566714561759897,1.4426332391947019
2020-04-01 12:35:56,8710000US3611206,11206,81677,572,329,0.4028061755451351,0.4028061755451351
2020-04-03 18:56:56,8710000US3611206,11206,81677,716,411,0.5032016357113998,0.4530039056282674
2020-04-04 18:32:26,8710000US3611206,11206,81677,766,444,0.5436046867539209,0.4832041660034852
2020-04-05 17:30:00,8710000US3611206,11206,81677,816,477,0.5840077377964421,0.5084050589517245
2020-04-07 18:35:58,8710000US3611206,11206,81677,945,536,0.6562434957209496,0.571764388995678
2020-04-08 18:03:33,8710000US3611206,11206,81677,987,556,0.6807301933224775,0.5935575498610379
2020-04-09 17:31:46,8710000US3611206,11206,81677,1105,648,0.7933690022895062,0.6515910231766593
2020-04-10 17:41:39,8710000US3611206,11206,81677,1208,703,0.8607074206937081,0.7477625280066604
2020-04-11 17:36:46,8710000US3611206,11206,81677,1241,718,0.8790724438948541,0.7740245111842992
2020-04-12 18:22:47,8710000US3611206,11206,81677,1312,757,0.9268215042178337,0.7994906766898883
2020-04-13 17:55:07,8710000US3611206,11206,81677,1341,777,0.9513082018193616,0.8486681277062903
2020-04-14 17:13:18,8710000US3611206,11206,81677,1391,808,0.9892625831017301,0.900090192669499
2020-04-15 15:13:46,8710000US3611206,11206,81677,1438,837,1.0247682946239456,0.9386567413919055
2020-04-16 14:28:26,8710000US3611206,11206,81677,1524,885,1.0835363688676127,0.9757948994208897
2020-04-17 14:26:28,8710000US3611206,11206,81677,1610,923,1.1300610943105158,1.0176263411568331
2020-04-18 13:48:04,8710000US3611206,11206,81677,1662,947,1.1594451314323493,1.056396945692586
2020-04-19 13:25:22,8710000US3611206,11206,81677,1704,975,1.1937265080744885,1.096799996735107
2020-04-20 14:30:15,8710000US3611206,11206,81677,1741,991,1.2133158661557109,1.1341422105774372
2020-04-21 12:57:29,8710000US3611206,11206,81677,1792,1013,1.2402512335173916,1.1700560337263448
2020-04-22 14:28:25,8710000US3611206,11206,81677,1804,1018,1.2463729079177737,1.2106223294195428
2020-04-23 13:14:42,8710000US3611206,11206,81677,1936,1056,1.292897633360677,1.2243348800763985
2020-04-24 14:28:13,8710000US3611206,11206,81677,2085,1099,1.3455440332039619,1.2676763348311029
2020-04-25 13:28:30,8710000US3611206,11206,81677,2213,1132,1.3859470842464832,1.287388126400333
2020-04-26 13:57:39,8710000US3611206,11206,81677,2593,1357,1.6614224322636726,1.3864368181985136
2020-04-27 13:00:31,8710000US3611206,11206,81677,2376,1173,1.4361448143296156,1.394721484220364
2020-04-28 13:58:21,8710000US3611206,11206,81677,2464,1201,1.4704261909717546,1.4598969110030975
2020-04-29 12:58:45,8710000US3611206,11206,81677,2542,1216,1.4887912141729005,1.4647126281980647
